row_index	gene
1625	LINC01686
1626	NPL
1627	DHX9
1628	LAMC1
1629	LAMC2
1630	NMNAT2
1631	SMG7
1632	NCF2
1633	ARPC5
1634	RGL1
1635	APOBEC4
1636	COLGALT2
1637	TSEN15
1638	AL445228.2
1639	C1ORF21
1640	EDEM3
1641	FAM129A
1642	RNF2
1643	TRMT1L
1644	SWT1
1645	IVNS1ABP
1646	AL078644.2
1647	HMCN1
1648	TPR
1649	ODR4
1650	OCLM
1651	AL596220.1
1652	PTGS2
1653	PACERR
1654	PLA2G4A
1655	BRINP3
1656	RGS18
1657	AL390957.1
1658	AL136987.1
1659	RGS1
1660	RGS13
1661	AL136454.1
1662	RGS2
1663	UCHL5
1664	TROVE2
1665	GLRX2
1666	CDC73
1667	B3GALT2
1668	KCNT2
1669	CFH
1670	ASPM
1671	ZBTB41
1672	DENND1B
1673	C1ORF53
1674	NEK7
1675	PTPRC
1676	AL157402.2
1677	MIR181A1HG
1678	AC096631.1
1679	NR5A2
1680	LINC00862
1681	ZNF281
1682	KIF14
1683	DDX59
1684	AL445483.1
1685	CAMSAP2
1686	GPR25
1687	INAVA
1688	KIF21B
1689	ASCL5
1690	TMEM9
1691	TNNT2
1692	LAD1
1693	AC119427.1
1694	PHLDA3
1695	CSRP1
1696	AC096677.1
1697	NAV1
1698	IPO9-AS1
1699	IPO9
1700	SHISA4
1701	LMOD1
1702	TIMM17A
1703	RNPEP
1704	ELF3-AS1
1705	ELF3
1706	ARL8A
1707	PTPN7
1708	LGR6
1709	UBE2T
1710	PPP1R12B
1711	SYT2
1712	AC104463.2
1713	KDM5B
1714	AC098934.4
1715	PCAT6
1716	RABIF
1717	KLHL12
1718	ADIPOR1
1719	CYB5R1
1720	TMEM183A
1721	PPFIA4
1722	ADORA1
1723	CHI3L1
1724	LINC01353
1725	LINC01136
1726	BTG2
1727	FMOD
1728	PRELP
1729	ATP2B4
1730	LAX1
1731	ZC3H11A
1732	ZBED6
1733	SNRPE
1734	SOX13
1735	ETNK2
1736	KISS1
1737	GOLT1A
1738	PLEKHA6
1739	LINC00628
1740	PPP1R15B
1741	PIK3C2B
1742	MDM4
1743	LRRN2
1744	AL512306.2
1745	NFASC
1746	TMEM81
1747	RBBP5
1748	DSTYK
1749	TMCC2
1750	NUAK2
1751	KLHDC8A
1752	LEMD1
1753	CDK18
1754	MFSD4A
1755	ELK4
1756	SLC45A3
1757	NUCKS1
1758	RAB29
1759	SLC41A1
1760	PM20D1
1761	SLC26A9
1762	RAB7B
1763	CTSE
1764	RHEX
1765	FAM72A
1766	SRGAP2
1767	IKBKE
1768	RASSF5
1769	EIF2D
1770	AL591846.2
1771	DYRK3
1772	MAPKAPK2
1773	IL10
1774	IL20
1775	IL24
1776	FCMR
1777	PIGR
1778	C1ORF116
1779	PFKFB2
1780	YOD1
1781	C4BPB
1782	CD55
1783	CR2
1784	CR1
1785	CR1L
1786	CD46
1787	MIR29B2CHG
1788	CD34
1789	AL356275.1
1790	PLXNA2
1791	LAMB3
1792	AL031316.1
1793	G0S2
1794	HSD11B1
1795	TRAF3IP3
1796	C1ORF74
1797	IRF6
1798	UTP25
1799	SYT14
1800	SERTAD4-AS1
1801	SERTAD4
1802	HHAT
1803	KCNH1
1804	RCOR3
1805	TRAF5
1806	LINC00467
1807	SLC30A1
1808	NEK2
1809	LPGAT1
1810	INTS7
1811	DTL
1812	AL451060.1
1813	PPP2R5A
1814	TMEM206
1815	NENF
1816	AC092803.2
1817	ATF3
1818	AL590648.2
1819	FAM71A
1820	BATF3
1821	NSL1
1822	TATDN3
1823	FLVCR1-DT
1824	FLVCR1
1825	VASH2
1826	ANGEL2
1827	RPS6KC1
1828	PROX1
1829	SMYD2
1830	PTPN14
1831	CENPF
1832	KCNK2
1833	KCTD3
1834	USH2A
1835	ESRRG
1836	GPATCH2
1837	SPATA17
1838	RRP15
1839	TGFB2
1840	LYPLAL1-DT
1841	LYPLAL1
1842	AC096642.1
1843	ZC3H11B
1844	EPRS
1845	BPNT1
1846	IARS2
1847	RAB3GAP2
1848	MARK1
1849	C1ORF115
1850	MARC2
1851	MARC1
1852	RNU6ATAC35P
1853	HLX-AS1
1854	HLX
1855	AL445470.1
1856	DUSP10
1857	AL513314.2
1858	HHIPL2
1859	TAF1A
1860	TAF1A-AS1
1861	MIA3
1862	AL592148.3
1863	AIDA
1864	BROX
1865	FAM177B
1866	AL392172.1
1867	DISP1
1868	TLR5
1869	AL359979.2
1870	SUSD4
1871	CAPN8
1872	CAPN2
1873	TP53BP2
1874	AC138393.3
1875	FBXO28
1876	DEGS1
1877	NVL
1878	CNIH4
1879	WDR26
1880	CNIH3
1881	DNAH14
1882	LBR
1883	ENAH
1884	AC099066.2
1885	SRP9
1886	EPHX1
1887	AL591895.1
1888	TMEM63A
1889	LEFTY1
1890	PYCR2
1891	LEFTY2
1892	SDE2
1893	AL512343.2
1894	H3F3A
1895	LINC01703
1896	ACBD3
1897	ACBD3-AS1
1898	MIXL1
1899	LIN9
1900	PARP1
1901	STUM
1902	ITPKB
1903	PSEN2
1904	COQ8A
1905	CDC42BPA
1906	ZNF678
1907	SNAP47
1908	JMJD4
1909	WNT9A
1910	WNT3A
1911	ARF1
1912	C1ORF35
1913	MRPL55
1914	GUK1
1915	GJC2
1916	IBA57
1917	OBSCN-AS1
1918	OBSCN
1919	AL353593.1
1920	AL353593.2
1921	TRIM11
1922	TRIM17
1923	HIST3H2A
1924	HIST3H2BB
1925	RNF187
1926	RHOU
1927	RAB4A
1928	AL117350.1
1929	CCSAP
1930	ACTA1
1931	NUP133
1932	ABCB10
1933	TAF5L
1934	URB2
1935	GALNT2
1936	AL136988.1
1937	PGBD5
1938	AL133516.1
1939	COG2
1940	AGT
1941	CAPN9
1942	C1ORF198
1943	TTC13
1944	ARV1
1945	FAM89A
1946	C1ORF131
1947	GNPAT
1948	EXOC8
1949	SPRTN
1950	EGLN1
1951	AL445524.1
1952	TSNAX
1953	LINC00582
1954	DISC1
1955	SIPA1L2
1956	MAP10
1957	NTPCR
1958	PCNX2
1959	MAP3K21
1960	KCNK1
1961	SLC35F3
1962	AL122008.3
1963	AL355472.4
1964	AL355472.1
1965	COA6
1966	TARBP1
1967	LINC01354
1968	IRF2BP2
1969	AL160408.2
1970	AL160408.3
1971	LINC01132
1972	AL391832.2
1973	AL391832.3
1974	LINC01348
1975	TOMM20
1976	RBM34
1977	ARID4B
1978	GGPS1
1979	TBCE
1980	TBCE.1
1981	B3GALNT2
1982	GNG4
1983	LYST
1984	NID1
1985	GPR137B
1986	ERO1B
1987	EDARADD
1988	LGALS8
1989	LGALS8-AS1
1990	AL359921.2
1991	HEATR1
1992	ACTN2
1993	MTR
1994	MT1HL1
1995	RYR2
1996	LINC01139
1997	CHRM3
1998	CHRM3-AS2
1999	FMN2
2000	GREM2
2001	AL365184.2
2002	RGS7
2003	AL359764.1
2004	FH
2005	KMO
2006	OPN3
2007	CHML
2008	WDR64
2009	EXO1
2010	MAP1LC3C
2011	PLD5
2012	CEP170
2013	SDCCAG8
2014	AKT3
2015	AL591721.1
2016	ZBTB18
2017	AL645465.1
2018	ADSS
2019	CATSPERE
2020	DESI2
2021	AL451007.3
2022	AL451007.2
2023	COX20
2024	HNRNPU
2025	BX323046.1
2026	AL356512.1
2027	EFCAB2
2028	KIF26B
2029	SMYD3
2030	TFB2M
2031	CNST
2032	AL591848.3
2033	SCCPDH
2034	AL591848.4
2035	AHCTF1
2036	ZNF695
2037	ZNF670-ZNF695
2038	ZNF670
2039	ZNF669
2040	C1ORF229
2041	ZNF124
2042	AL390728.6
2043	AL390728.5
2044	ZNF496
2045	NLRP3
2046	GCSAML
2047	OR2L2
2048	SH3BP5L
2049	ZNF672
2050	ZNF692
2051	PGBD2
2052	FAM110C
2053	SH3YL1
2054	ACP1
2055	ALKAL2
2056	TMEM18
2057	LINC01115
2058	SNTG2
2059	TPO
2060	PXDN
2061	MYT1L
2062	AC093390.2
2063	EIPR1
2064	TRAPPC12
2065	TRAPPC12-AS1
2066	ADI1
2067	AC231981.1
2068	AC108488.1
2069	AC108488.2
2070	RNASEH1
2071	RNASEH1-AS1
2072	RPS7
2073	COLEC11
2074	DCDC2C
2075	SOX11
2076	LINC00487
2077	NRIR
2078	CMPK2
2079	RSAD2
2080	RNF144A
2081	LINC01871
2082	LINC00299
2083	LINC01814
2084	ID2-AS1
2085	ID2
2086	KIDINS220
2087	MBOAT2
2088	AC093904.4
2089	ASAP2
2090	ITGB1BP1
2091	CPSF3
2092	IAH1
2093	ADAM17
2094	AC073195.1
2095	YWHAQ
2096	TAF1B
2097	AC010969.2
2098	GRHL1
2099	AC104794.2
2100	KLF11
2101	CYS1
2102	RRM2
2103	AC007240.1
2104	C2ORF48
2105	HPCAL1
2106	ODC1
2107	AC007249.2
2108	NOL10
2109	RN7SL832P
2110	ATP6V1C2
2111	PDIA6
2112	KCNF1
2113	C2ORF50
2114	PQLC3
2115	ROCK2
2116	E2F6
2117	GREB1
2118	LPIN1
2119	AC009486.1
2120	TRIB2
2121	AC073062.1
2122	LINC00276
2123	FAM84A
2124	NBAS
2125	DDX1
2126	MYCNOS
2127	MYCN
2128	AC130710.1
2129	FAM49A
2130	RAD51AP2
2131	VSNL1
2132	SMC6
2133	GEN1
2134	KCNS3
2135	AC079148.1
2136	RDH14
2137	LINC01376
2138	OSR1
2139	LINC00954
2140	TTC32
2141	AC013400.1
2142	WDR35
2143	AC079145.1
2144	MATN3
2145	LAPTM4A
2146	AC098828.2
2147	SDC1
2148	PUM2
2149	RHOB
2150	AC023137.1
2151	HS1BP3
2152	AC012065.3
2153	GDF7
2154	AC012065.4
2155	LDAH
2156	KLHL29
2157	AC009242.1
2158	ATAD2B
2159	UBXN2A
2160	MFSD2B
2161	WDCP
2162	FKBP1B
2163	SF3B6
2164	FAM228B
2165	TP53I3
2166	PFN4
2167	AC008073.3
2168	FAM228A
2169	ITSN2
2170	NCOA1
2171	PTRHD1
2172	CENPO
2173	ADCY3
2174	AC012073.1
2175	DNAJC27
2176	DNAJC27-AS1
2177	EFR3B
2178	POMC
2179	DNMT3A
2180	AC012074.1
2181	DTNB
2182	AC104699.1
2183	ASXL2
2184	KIF3C
2185	RAB10
2186	GAREM2
2187	HADHA
2188	HADHB
2189	ADGRF3
2190	SELENOI
2191	DRC1
2192	OTOF
2193	C2ORF70
2194	CIB4
2195	KCNK3
2196	SLC35F6
2197	CENPA
2198	MAPRE3
2199	TMEM214
2200	AGBL5
2201	AC013472.3
2202	AC013403.2
2203	OST4
2204	EMILIN1
2205	KHK
2206	CGREF1
2207	ABHD1
2208	PREB
2209	SLC5A6
2210	ATRAID
2211	CAD
2212	SLC30A3
2213	TRIM54
2214	UCN
2215	MPV17
2216	GTF3C2
2217	AC074117.1
2218	EIF2B4
2219	SNX17
2220	ZNF513
2221	PPM1G
2222	NRBP1
2223	KRTCAP3
2224	IFT172
2225	FNDC4
2226	GCKR
2227	C2ORF16
2228	ZNF512
2229	CCDC121
2230	GPN1
2231	SUPT7L
2232	SLC4A1AP
2233	LINC01460
2234	MRPL33
2235	RBKS
2236	BABAM2
2237	AC093690.1
2238	AC104695.2
2239	FOSL2
2240	AC104695.3
2241	PLB1
2242	AC092164.1
2243	PPP1CB
2244	SPDYA
2245	TRMT61B
2246	WDR43
2247	TOGARAM2
2248	C2ORF71
2249	CLIP4
2250	YPEL5
2251	LBH
2252	LINC01936
2253	LCLAT1
2254	CAPN13
2255	GALNT14
2256	EHD3
2257	XDH
2258	AL121652.1
2259	MEMO1
2260	DPY30
2261	SPAST
2262	AL121658.1
2263	SLC30A6
2264	NLRC4
2265	YIPF4
2266	AL133245.1
2267	BIRC6
2268	TTC27
2269	LTBP1
2270	RASGRP3
2271	FAM98A
2272	AC009414.2
2273	CRIM1
2274	FEZ2
2275	STRN
2276	HEATR5B
2277	GPATCH11
2278	EIF2AK2
2279	CEBPZOS
2280	CEBPZ
2281	NDUFAF7
2282	PRKD3
2283	QPCT
2284	AC006369.1
2285	CDC42EP3
2286	RMDN2
2287	CYP1B1
2288	CYP1B1-AS1
2289	ATL2
2290	AC011247.1
2291	HNRNPLL
2292	GALM
2293	AC074366.1
2294	SRSF7
2295	GEMIN6
2296	DHX57
2297	MORN2
2298	ARHGEF33
2299	AC019171.1
2300	SOS1
2301	CDKL4
2302	MAP4K3
2303	AC007388.1
2304	TMEM178A
2305	THUMPD2
2306	SLC8A1-AS1
2307	SLC8A1
2308	LINC01914
2309	PKDCC
2310	AC083949.1
2311	EML4
2312	COX7A2L
2313	MTA3
2314	OXER1
2315	HAAO
2316	ZFP36L2
2317	LINC01126
2318	AC010883.1
2319	THADA
2320	PLEKHH2
2321	C1GALT1C1L
2322	DYNC2LI1
2323	ABCG5
2324	LRPPRC
2325	AC019129.2
2326	PPM1B
2327	SLC3A1
2328	PREPL
2329	CAMKMT
2330	SIX3
2331	SIX2
2332	SRBD1
2333	PRKCE
2334	EPAS1
2335	LINC02583
2336	ATP6V1E2
2337	RHOQ
2338	PIGF
2339	CRIPT
2340	SOCS5
2341	LINC01118
2342	AC016722.2
2343	MCFD2
2344	TTC7A
2345	CALM2
2346	AC106869.1
2347	EPCAM
2348	MSH2
2349	KCNK12
2350	MSH6
2351	FBXO11
2352	AC079807.1
2353	FOXN2
2354	AC093635.1
2355	PPP1R21
2356	STON1
2357	NRXN1
2358	ASB3
2359	CHAC2
2360	ERLEC1
2361	GPR75
2362	PSME4
2363	ACYP2
2364	AC008280.3
2365	C2ORF73
2366	SPTBN1
2367	EML6
2368	RTN4
2369	CLHC1
2370	RPS27A
2371	MTIF2
2372	AC012358.3
2373	CCDC88A
2374	CFAP36
2375	PPP4R3B
2376	AC015982.1
2377	PNPT1
2378	EFEMP1
2379	AC007743.1
2380	CCDC85A
2381	VRK2
2382	FANCL
2383	BCL11A
2384	PAPOLG
2385	REL
2386	PUS10
2387	PEX13
2388	KIAA1841
2389	C2ORF74
2390	USP34
2391	AC016727.1
2392	XPO1
2393	FAM161A
2394	CCT4
2395	AC107081.2
2396	COMMD1
2397	AC018462.1
2398	B3GNT2
2399	TMEM17
2400	EHBP1
2401	AC009501.1
2402	OTX1
2403	WDPCP
2404	MDH1
2405	UGP2
2406	VPS54
2407	PELI1
2408	AC012368.1
2409	LINC00309
2410	AC008074.1
2411	LGALSL
2412	AC008074.3
2413	AFTPH
2414	SERTAD2
2415	AC007365.1
2416	SLC1A4
2417	LINC02576
2418	CEP68
2419	RAB1A
2420	ACTR2
2421	SPRED2
2422	MEIS1
2423	MEIS1-AS2
2424	ETAA1
2425	C1D
2426	WDR92
2427	AC017083.3
2428	PNO1
2429	PPP3R1
2430	AC017083.2
2431	AC017083.1
2432	CNRIP1
2433	PLEK
2434	FBXO48
2435	APLF
2436	PROKR1
2437	ARHGAP25
2438	GKN2
2439	GKN1
2440	ANTXR1
2441	GFPT1
2442	NFU1
2443	AAK1
2444	ANXA4
2445	GMCL1
2446	SNRNP27
2447	MXD1
2448	ASPRV1
2449	PCBP1
2450	LINC01816
2451	C2ORF42
2452	TIA1
2453	PCYOX1
2454	SNRPG
2455	FAM136A
2456	AC022201.2
2457	TGFA
2458	ADD2
2459	CLEC4F
2460	CD207
2461	VAX2
2462	ANKRD53
2463	TEX261
2464	NAGK
2465	AC007881.3
2466	MCEE
2467	MPHOSPH10
2468	PAIP2B
2469	ZNF638
2470	AC007878.1
2471	DYSF
2472	CYP26B1
2473	EXOC6B
2474	SPR
2475	EMX1
2476	SFXN5
2477	RAB11FIP5
2478	NOTO
2479	SMYD5
2480	PRADC1
2481	CCT7
2482	FBXO41
2483	EGR4
2484	ALMS1
2485	NAT8
2486	TPRKB
2487	DUSP11
2488	STAMBP
2489	ACTG2
2490	DGUOK
2491	DGUOK-AS1
2492	AC073046.1
2493	TET3
2494	AC073263.1
2495	BOLA3
2496	BOLA3-AS1
2497	MOB1A
2498	AC073263.2
2499	MTHFD2
2500	SLC4A5
2501	DCTN1
2502	AC005041.1
2503	C2ORF81
2504	WDR54
2505	RTKN
2506	INO80B
2507	WBP1
2508	MOGS
2509	MRPL53
2510	CCDC142
2511	TTC31
2512	LBX2
2513	LBX2-AS1
2514	PCGF1
2515	TLX2
2516	DQX1
2517	AUP1
2518	HTRA2
2519	LOXL3
2520	DOK1
2521	M1AP
2522	SEMA4F
2523	AC019069.1
2524	HK2
2525	POLE4
2526	TACR1
2527	AC007681.1
2528	EVA1A
2529	MRPL19
2530	GCFC2
2531	AC005034.3
2532	AC005034.4
2533	LRRTM4
2534	REG1B
2535	REG1A
2536	REG3A
2537	CTNNA2
2538	LRRTM1
2539	SUCLG1
2540	DNAH6
2541	TRABD2A
2542	TMSB10
2543	KCMF1
2544	TCF7L1
2545	TGOLN2
2546	RETSAT
2547	ELMOD3
2548	CAPG
2549	SH2D6
2550	MAT2A
2551	GGCX
2552	VAMP8
2553	VAMP5
2554	RNF181
2555	TMEM150A
2556	USP39
2557	C2ORF68
2558	GNLY
2559	ATOH8
2560	ST3GAL5
2561	ST3GAL5-AS1
2562	POLR1A
2563	PTCD3
2564	IMMT
2565	AC009309.1
2566	MRPL35
2567	REEP1
2568	KDM3A
2569	CHMP3
2570	AC015971.1
2571	RNF103
2572	RMND5A
2573	CD8A
2574	CD8B
2575	PLGLB1
2576	IGKV3OR2-268
2577	LINC01943
2578	CYTOR
2579	PLGLB2
2580	RGPD2
2581	KRCC1
2582	THNSL2
2583	AC104134.1
2584	EIF2AK3
2585	AC062029.1
2586	RPIA
2587	IGKC
2588	IGKV4-1
2589	IGKV5-2
2590	IGKV1-5
2591	IGKV1-6
2592	IGKV3-7
2593	IGKV1-8
2594	IGKV1-9
2595	IGKV3-11
2596	IGKV1-12
2597	IGKV1-13
2598	IGKV3-15
2599	IGKV1-16
2600	IGKV1-17
2601	IGKV3-20
2602	IGKV6-21
2603	IGKV2-24
2604	IGKV1-27
2605	IGKV2-28
2606	IGKV2-29
2607	IGKV2-30
2608	IGKV1-33
2609	IGKV1-37
2610	IGKV1-39
2611	IGKV2-40
2612	IGKV2D-40
2613	IGKV1D-39
2614	IGKV1D-33
2615	IGKV2D-30
2616	IGKV2D-29
2617	IGKV2D-28
2618	IGKV1D-27
2619	IGKV3D-20
2620	IGKV1D-16
2621	IGKV3D-15
2622	IGKV1D-13
2623	IGKV1D-12
2624	IGKV3D-11
2625	IGKV1D-43
2626	IGKV1D-8
2627	IGKV3D-7
2628	AC233263.6
2629	AC103563.7
2630	MAL
2631	MRPS5
2632	ZNF514
2633	ZNF2
2634	AC092835.1
2635	PROM2
2636	KCNIP3
2637	FAHD2A
2638	AC009237.14
2639	AC009237.15
2640	TRIM43
2641	AC008268.1
2642	LINC00342
2643	ANKRD36C
2644	GPAT2
2645	ADRA2B
2646	ASTL
2647	DUSP2
2648	STARD7
2649	TMEM127
2650	CIAO1
2651	SNRNP200
2652	AC021188.1
2653	ITPRIPL1
2654	NCAPH
2655	NEURL3
2656	ARID5A
2657	KANSL3
2658	FER1L5
2659	LMAN2L
2660	CNNM4
2661	CNNM3
2662	ANKRD23
2663	ANKRD39
2664	SEMA4C
2665	FAHD2B
2666	ANKRD36
2667	AC092683.1
2668	ANKRD36B
2669	COX5B
2670	ACTR1B
2671	C2ORF92
2672	ZAP70
2673	TMEM131
2674	VWA3B
2675	CNGA3
2676	INPP4A
2677	COA5
2678	UNC50
2679	MGAT4A
2680	AC109826.1
2681	KIAA1211L
2682	TSGA10
2683	C2ORF15
2684	LIPT1
2685	AC092587.1
2686	MITD1
2687	MRPL30
2688	LYG1
2689	TXNDC9
2690	EIF5B
2691	REV1
2692	AC018690.1
2693	AFF3
2694	AC092667.1
2695	LONRF2
2696	CHST10
2697	PDCL3
2698	NPAS2
2699	AC016738.1
2700	RPL31
2701	TBC1D8
2702	TBC1D8-AS1
2703	CNOT11
2704	RNF149
2705	CREG2
2706	RFX8
2707	MAP4K4
2708	LINC01127
2709	IL1R2
2710	IL1R1
2711	IL1RL2
2712	IL1RL1
2713	IL18R1
2714	IL18RAP
2715	SLC9A4
2716	SLC9A2
2717	MFSD9
2718	TMEM182
2719	MRPS9
2720	AC012360.2
2721	TGFBRAP1
2722	AC012360.1
2723	AC012360.3
2724	C2ORF49
2725	FHL2
2726	AC108058.1
2727	NCK2
2728	C2ORF40
2729	UXS1
2730	RGPD3
2731	CD8B2
2732	ST6GAL2
2733	SLC5A7
2734	SULT1C2
2735	SULT1C4
2736	GCC2
2737	GCC2-AS1
2738	LIMS1
2739	RANBP2
2740	CCDC138
2741	EDAR
2742	SH3RF3-AS1
2743	SH3RF3
2744	SEPT10
2745	SOWAHC
2746	RGPD5
2747	AC013271.1
2748	LINC01123
2749	MALL
2750	NPHP1
2751	SMIM37
2752	LINC01106
2753	AC112229.3
2754	RGPD6
2755	AC226101.1
2756	BUB1
2757	MIR4435-2HG
2758	BCL2L11
2759	AC068491.3
2760	AC017002.3
2761	AC017002.1
2762	ANAPC1
2763	MERTK
2764	TMEM87B
2765	FBLN7
2766	ZC3H8
2767	ZC3H6
2768	RGPD8
2769	TTL
2770	POLR1B
2771	CHCHD5
2772	AC012442.1
2773	AC079922.2
2774	SLC20A1
2775	CKAP2L
2776	IL1A
2777	IL1B
2778	IL1RN
2779	PSD4
2780	PAX8
2781	IGKV1OR2-108
2782	CBWD2
2783	FOXD4L1
2784	PGM5P4-AS1
2785	RABL2A
2786	SLC35F5
2787	AC110769.2
2788	ACTR3
2789	LINC01191
2790	DPP10
2791	DPP10-AS1
2792	DDX18
2793	AC009404.1
2794	CCDC93
2795	INSIG2
2796	AC093901.1
2797	LINC01956
2798	STEAP3
2799	C2ORF76
2800	DBI
2801	TMEM37
2802	SCTR
2803	AC013275.1
2804	CFAP221
2805	TMEM177
2806	PTPN4
2807	EPB41L5
2808	TMEM185B
2809	RALB
2810	INHBB
2811	AC073257.2
2812	GLI2
2813	TFCP2L1
2814	CLASP1
2815	AC012447.1
2816	NIFK-AS1
2817	NIFK
2818	TSN
2819	GYPC
2820	BIN1
2821	CYP27C1
2822	ERCC3
2823	MAP3K2
2824	PROC
2825	IWS1
2826	MYO7B
2827	AC010976.2
2828	LIMS2
2829	GPR17
2830	WDR33
2831	SFT2D3
2832	POLR2D
2833	AMMECR1L
2834	AC012306.2
2835	SAP130
2836	UGGT1
2837	HS6ST1
2838	CCDC74B
2839	SMPD4
2840	MZT2B
2841	CCDC115
2842	IMP4
2843	PTPN18
2844	POTEI
2845	CFC1B
2846	CFC1
2847	AC140481.1
2848	AMER3
2849	ARHGEF4
2850	FAM168B
2851	PLEKHB2
2852	AC073869.5
2853	MZT2A
2854	CCDC74A
2855	ANKRD30BL
2856	AC097532.2
2857	GPR39
2858	LYPD1
2859	AC010974.1
2860	NCKAP5
2861	AC010890.1
2862	MGAT5
2863	TMEM163
2864	CCNT2-AS1
2865	CCNT2
2866	RAB3GAP1
2867	ZRANB3
2868	R3HDM1
2869	UBXN4
2870	MCM6
2871	DARS
2872	DARS-AS1
2873	CXCR4
2874	THSD7B
2875	HNMT
2876	AC114763.1
2877	SPOPL
2878	AC092620.1
2879	LRP1B
2880	KYNU
2881	ARHGAP15
2882	AC016910.1
2883	GTDC1
2884	ZEB2
2885	ZEB2-AS1
2886	LINC01412
2887	TEX41
2888	ACVR2A
2889	ORC4
2890	MBD5
2891	EPC2
2892	KIF5C
2893	LYPD6B
2894	LYPD6
2895	MMADHC
2896	AC007364.1
2897	RND3
2898	RBM43
2899	NMI
2900	TNFAIP6
2901	RIF1
2902	NEB
2903	ARL5A
2904	CACNB4
2905	STAM2
2906	FMNL2
2907	PRPF40A
2908	ARL6IP6
2909	RPRM
2910	GALNT13
2911	KCNJ3
2912	LINC01876
2913	AC074099.1
2914	NR4A2
2915	GPD2
2916	GALNT5
2917	ERMN
2918	CYTIP
2919	ACVR1C
2920	AC019186.1
2921	ACVR1
2922	AC013731.1
2923	CCDC148
2924	PKP4
2925	DAPL1
2926	TANC1
2927	WDSUB1
2928	BAZ2B
2929	AC009506.1
2930	AC009961.1
2931	MARCH7
2932	CD302
2933	LY75
2934	PLA2R1
2935	ITGB6
2936	LINC02478
2937	RBMS1
2938	TANK
2939	LINC01806
2940	PSMD14
2941	SLC4A10
2942	DPP4
2943	AC008063.1
2944	FAP
2945	IFIH1
2946	GCA
2947	KCNH7
2948	FIGN
2949	GRB14
2950	COBLL1
2951	AC019197.1
2952	SLC38A11
2953	SCN3A
2954	SCN2A
2955	CSRNP3
2956	GALNT3
2957	AC009495.3
2958	AC009495.1
2959	TTC21B
2960	SCN9A
2961	SCN7A
2962	AC073050.1
2963	STK39
2964	CERS6
2965	NOSTRIN
2966	SPC25
2967	DHRS9
2968	LRP2
2969	BBS5
2970	KLHL41
2971	FASTKD1
2972	PPIG
2973	CCDC173
2974	PHOSPHO2
2975	KLHL23
2976	SSB
2977	METTL5
2978	UBR3
2979	LINC01124
2980	SP5
2981	AC007405.1
2982	AC007405.3
2983	ERICH2
2984	GAD1
2985	GORASP2
2986	TLK1
2987	METTL8
2988	DCAF17
2989	CYBRD1
2990	DYNC1I2
2991	SLC25A12
2992	HAT1
2993	METAP1D
2994	DLX1
2995	DLX2
2996	ITGA6
2997	AC078883.2
2998	AC078883.1
2999	PDK1
3000	RAPGEF4
3001	MAP3K20
3002	CDCA7
3003	SP3
3004	AC016737.1
3005	LINC01960
3006	OLA1
3007	CIR1
3008	SCRN3
3009	GPR155
3010	AC010894.2
3011	WIPF1
3012	CHRNA1
3013	CHN1
3014	ATF2
3015	AC096649.1
3016	ATP5MC3
3017	LNPK
3018	HOXD-AS2
3019	HOXD9
3020	HOXD8
3021	HOXD3
3022	AC009336.2
3023	HOXD4
3024	HAGLR
3025	HAGLROS
3026	HOXD1
3027	MTX2
3028	LINC01116
3029	LINC01117
3030	AC079305.3
3031	HNRNPA3
3032	NFE2L2
3033	AC079305.1
3034	AGPS
3035	TTC30B
3036	TTC30A
3037	PDE11A
3038	RBM45
3039	OSBPL6
3040	AC009948.1
3041	PRKRA
3042	PJVK
3043	FKBP7
3044	PLEKHA3
3045	TTN-AS1
3046	TTN
3047	AC009948.4
3048	AC009948.3
3049	AC010680.3
3050	AC010680.2
3051	AC010680.4
3052	AC010680.1
3053	CCDC141
3054	SESTD1
3055	ZNF385B
3056	CWC22
3057	UBE2E3
3058	LINC01934
3059	ITGA4
3060	CERKL
3061	NEUROD1
3062	AC009962.1
3063	SSFA2
3064	PPP1R1C
3065	PDE1A
3066	DNAJC10
3067	FRZB
3068	NCKAP1
3069	DUSP19
3070	NUP35
3071	AC021851.1
3072	AC096667.1
3073	ZNF804A
3074	FSIP2
3075	LINC01473
3076	AC017071.1
3077	ZC3H15
3078	ITGAV
3079	FAM171B
3080	ZSWIM2
3081	AC007319.1
3082	CALCRL
3083	TFPI
3084	GULP1
3085	COL3A1
3086	COL5A2
3087	WDR75
3088	SLC40A1
3089	ASNSD1
3090	ANKAR
3091	OSGEPL1
3092	OSGEPL1-AS1
3093	AC013468.1
3094	ORMDL1
3095	PMS1
3096	C2ORF88
3097	MSTN
3098	HIBCH
3099	INPP1
3100	MFSD6
3101	NEMP2
3102	AC108047.1
3103	NAB1
3104	AC005540.1
3105	GLS
3106	STAT1
3107	STAT4
3108	AC092614.1
3109	MYO1B
3110	NABP1
3111	CAVIN2
3112	AC098617.1
3113	TMEFF2
3114	SLC39A10
3115	DNAH7
3116	STK17B
3117	HECW2
3118	AC020571.1
3119	CCDC150
3120	GTF3C3
3121	PGAP1
3122	ANKRD44
3123	AC013264.1
3124	SF3B1
3125	COQ10B
3126	HSPD1
3127	HSPE1
3128	MOB4
3129	RFTN2
3130	MARS2
3131	PLCL1
3132	SATB2
3133	SATB2-AS1
3134	FTCDNL1
